[2025-01-24T11:41:20.890Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=302, totalKhasraCount=466
[2025-01-24T11:43:26.560Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=116, totalKhasraCount=468
[2025-01-24T11:43:26.756Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=887, totalKhasraCount=470
[2025-01-24T11:43:26.877Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=87, totalKhasraCount=472
[2025-01-24T11:43:26.989Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=226, totalKhasraCount=474
[2025-01-24T11:43:27.109Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=61, totalKhasraCount=476
[2025-01-24T11:43:27.219Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=124, totalKhasraCount=478
[2025-01-24T11:43:27.345Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=30, totalKhasraCount=480
[2025-01-24T11:43:27.459Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=117, totalKhasraCount=482
[2025-01-24T11:43:27.597Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=17, totalKhasraCount=484
[2025-01-24T11:43:27.720Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=539, totalKhasraCount=486
[2025-01-24T11:43:27.836Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=8/1, totalKhasraCount=488
[2025-01-24T11:43:27.958Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=388, totalKhasraCount=490
[2025-01-24T11:43:28.093Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=311, totalKhasraCount=492
[2025-01-24T11:43:28.206Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=16, totalKhasraCount=494
[2025-01-24T11:43:28.319Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=302, totalKhasraCount=496
[2025-01-24T11:52:54.027Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=116, totalKhasraCount=498
[2025-01-24T11:52:54.246Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=887, totalKhasraCount=500
[2025-01-24T11:52:54.346Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=87, totalKhasraCount=502
[2025-01-24T11:52:54.463Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=226, totalKhasraCount=504
[2025-01-24T11:52:54.607Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=61, totalKhasraCount=506
[2025-01-24T11:52:54.752Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=124, totalKhasraCount=508
[2025-01-24T11:52:54.855Z] Success: Data returned. state=uttarpradesh, lgdcode=217719, khasra_no=30, totalKhasraCount=510
[2025-01-24T11:52:54.980Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=117, totalKhasraCount=512
[2025-01-24T11:52:55.124Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=17, totalKhasraCount=514
[2025-01-24T11:52:55.252Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=539, totalKhasraCount=516
[2025-01-24T11:52:55.384Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=8/1, totalKhasraCount=518
[2025-01-24T11:52:55.495Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=388, totalKhasraCount=520
[2025-01-24T11:52:55.602Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=311, totalKhasraCount=522
[2025-01-24T11:52:55.708Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=16, totalKhasraCount=524
[2025-01-24T11:52:55.823Z] Success: Data returned. state=uttarpradesh, lgdcode=121872, khasra_no=302, totalKhasraCount=526
[2025-01-24T11:56:57.098Z] Success: Data returned. state=uttarpradesh, lgdcode=116669, khasra_no=99, totalKhasraCount=527
[2025-01-24T12:01:33.444Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=116, totalKhasraCount=529
[2025-01-24T12:01:33.621Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=887, totalKhasraCount=531
[2025-01-24T12:01:33.750Z] Success: Data returned. state=uttarpradesh, lgdcode=122029, khasra_no=505, totalKhasraCount=533
[2025-01-24T12:01:33.857Z] Success: Data returned. state=uttarpradesh, lgdcode=122029, khasra_no=193, totalKhasraCount=535
[2025-01-24T12:01:33.961Z] Success: Data returned. state=uttarpradesh, lgdcode=122028, khasra_no=211, totalKhasraCount=537
[2025-01-24T12:01:34.080Z] Success: Data returned. state=uttarpradesh, lgdcode=122028, khasra_no=127, totalKhasraCount=539
[2025-01-24T12:01:34.196Z] Success: Data returned. state=uttarpradesh, lgdcode=122028, khasra_no=116, totalKhasraCount=541
[2025-01-24T12:01:34.308Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=49, totalKhasraCount=543
[2025-01-24T12:01:34.422Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=149, totalKhasraCount=545
[2025-01-24T12:01:34.520Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=145, totalKhasraCount=547
[2025-01-24T12:01:34.620Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=144, totalKhasraCount=549
[2025-01-24T12:01:34.725Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=48, totalKhasraCount=551
[2025-01-24T12:01:34.840Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=21, totalKhasraCount=553
[2025-01-24T12:01:34.924Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=23, totalKhasraCount=555
[2025-01-24T12:01:35.031Z] Success: Data returned. state=uttarpradesh, lgdcode=122027, khasra_no=121, totalKhasraCount=557
[2025-01-24T12:30:23.272Z] Success: Data returned. state=uttarpradesh, lgdcode=131227, khasra_no=48, totalKhasraCount=558
[2025-01-24T12:30:23.477Z] Success: Data returned. state=uttarpradesh, lgdcode=131227, khasra_no=47, totalKhasraCount=559
[2025-01-25T04:21:18.663Z] Success: Data returned. state=uttarpradesh, lgdcode=110499, khasra_no=4, totalKhasraCount=560
[2025-01-25T04:21:18.842Z] Success: Data returned. state=uttarpradesh, lgdcode=110499, khasra_no=101, totalKhasraCount=561
[2025-01-25T04:21:18.950Z] Success: Data returned. state=uttarpradesh, lgdcode=110499, khasra_no=116, totalKhasraCount=562
[2025-01-25T05:00:02.537Z] Success: Data returned. state=uttarpradesh, lgdcode=111937, khasra_no=87, totalKhasraCount=563
[2025-01-25T05:00:02.809Z] Success: Data returned. state=uttarpradesh, lgdcode=111937, khasra_no=89, totalKhasraCount=564
[2025-01-25T05:00:02.995Z] Success: Data returned. state=uttarpradesh, lgdcode=111937, khasra_no=91, totalKhasraCount=565
[2025-01-25T05:06:12.425Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=186, totalKhasraCount=566
[2025-01-25T06:01:46.073Z] Success: Data returned. state=uttarpradesh, lgdcode=151466, khasra_no=540, totalKhasraCount=567
[2025-01-25T06:01:46.233Z] Success: Data returned. state=uttarpradesh, lgdcode=151466, khasra_no=211, totalKhasraCount=568
[2025-01-25T06:01:46.348Z] Success: Data returned. state=uttarpradesh, lgdcode=151465, khasra_no=337, totalKhasraCount=569
[2025-01-25T06:05:12.773Z] Success: Data returned. state=uttarpradesh, lgdcode=151466, khasra_no=540, totalKhasraCount=570
[2025-01-25T06:05:12.939Z] Success: Data returned. state=uttarpradesh, lgdcode=151466, khasra_no=211, totalKhasraCount=571
[2025-01-25T06:05:13.072Z] Success: Data returned. state=uttarpradesh, lgdcode=151465, khasra_no=337, totalKhasraCount=572
[2025-01-25T06:06:46.984Z] Success: Data returned. state=uttarpradesh, lgdcode=151466, khasra_no=540, totalKhasraCount=573
[2025-01-25T06:06:47.143Z] Success: Data returned. state=uttarpradesh, lgdcode=151466, khasra_no=211, totalKhasraCount=574
[2025-01-25T06:06:47.247Z] Success: Data returned. state=uttarpradesh, lgdcode=151465, khasra_no=337, totalKhasraCount=575
[2025-01-25T06:09:16.865Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=99, totalKhasraCount=576
[2025-01-25T06:09:17.036Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=101, totalKhasraCount=577
[2025-01-25T06:09:17.136Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=188, totalKhasraCount=578
[2025-01-25T06:09:17.247Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=46, totalKhasraCount=579
[2025-01-25T06:09:17.352Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=125, totalKhasraCount=580
[2025-01-25T06:09:17.451Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=126, totalKhasraCount=581
[2025-01-25T06:09:17.559Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=127, totalKhasraCount=582
[2025-01-25T06:09:17.661Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=129, totalKhasraCount=583
[2025-01-25T06:09:17.765Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=158, totalKhasraCount=584
[2025-01-25T06:09:17.875Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=159, totalKhasraCount=585
[2025-01-25T06:09:17.964Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=160, totalKhasraCount=586
[2025-01-25T06:11:43.430Z] Success: Data returned. state=uttarpradesh, lgdcode=116692, khasra_no=152, totalKhasraCount=587
[2025-01-25T06:14:52.511Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=99, totalKhasraCount=588
[2025-01-25T06:14:52.667Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=101, totalKhasraCount=589
[2025-01-25T06:14:52.774Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=188, totalKhasraCount=590
[2025-01-25T06:14:52.894Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=46, totalKhasraCount=591
[2025-01-25T06:14:53.012Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=125, totalKhasraCount=592
[2025-01-25T06:14:53.108Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=126, totalKhasraCount=593
[2025-01-25T06:14:53.209Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=127, totalKhasraCount=594
[2025-01-25T06:14:53.328Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=129, totalKhasraCount=595
[2025-01-25T06:14:53.429Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=158, totalKhasraCount=596
[2025-01-25T06:14:53.528Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=159, totalKhasraCount=597
[2025-01-25T06:14:53.654Z] Success: Data returned. state=uttarpradesh, lgdcode=112735, khasra_no=160, totalKhasraCount=598
[2025-01-25T06:21:56.635Z] Success: Data returned. state=uttarpradesh, lgdcode=218753, khasra_no=23, totalKhasraCount=599
[2025-01-25T06:21:56.795Z] Success: Data returned. state=uttarpradesh, lgdcode=218753, khasra_no=54, totalKhasraCount=600
[2025-01-25T06:43:16.284Z] Success: Data returned. state=uttarpradesh, lgdcode=131384, khasra_no=39, totalKhasraCount=601
[2025-01-25T06:46:21.056Z] Success: Data returned. state=uttarpradesh, lgdcode=131254, khasra_no=17, totalKhasraCount=602
[2025-01-25T06:53:48.478Z] Success: Data returned. state=uttarpradesh, lgdcode=147784, khasra_no=304, totalKhasraCount=603
[2025-01-25T07:09:15.159Z] Success: Data returned. state=uttarpradesh, lgdcode=132670, khasra_no=14, totalKhasraCount=604
[2025-01-25T07:11:39.940Z] Success: Data returned. state=uttarpradesh, lgdcode=132670, khasra_no=14, totalKhasraCount=605
[2025-01-25T07:18:00.534Z] Success: Data returned. state=uttarpradesh, lgdcode=132573, khasra_no=617, totalKhasraCount=606
[2025-01-25T07:18:00.718Z] Success: Data returned. state=uttarpradesh, lgdcode=132573, khasra_no=193, totalKhasraCount=607
[2025-01-26T04:19:00.362Z] Success: Data returned. state=uttarpradesh, lgdcode=218362, khasra_no=259, totalKhasraCount=608
[2025-01-26T04:20:12.790Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=571, totalKhasraCount=609
[2025-01-26T04:48:45.856Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=116, totalKhasraCount=611
[2025-01-26T04:48:46.030Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=887, totalKhasraCount=613
[2025-01-26T04:48:46.151Z] Success: Data returned. state=uttarpradesh, lgdcode=122029, khasra_no=505, totalKhasraCount=615
[2025-01-26T04:48:46.255Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=12, totalKhasraCount=616
[2025-01-26T04:48:46.372Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=11, totalKhasraCount=617
[2025-01-26T04:48:46.494Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=13, totalKhasraCount=618
[2025-01-26T04:48:46.594Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=550, totalKhasraCount=619
[2025-01-26T04:48:46.698Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=174, totalKhasraCount=620
[2025-01-26T04:48:46.819Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=206, totalKhasraCount=621
[2025-01-26T04:48:46.932Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=21, totalKhasraCount=623
[2025-01-26T04:48:47.037Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=622/1, totalKhasraCount=625
[2025-01-26T04:48:47.148Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=462, totalKhasraCount=627
[2025-01-26T04:48:47.265Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=493, totalKhasraCount=629
[2025-01-26T04:48:47.387Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=993, totalKhasraCount=631
[2025-01-26T04:48:47.496Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=884, totalKhasraCount=633
[2025-01-26T04:57:43.920Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=116, totalKhasraCount=635
[2025-01-26T04:57:44.140Z] Success: Data returned. state=uttarpradesh, lgdcode=217733, khasra_no=887, totalKhasraCount=637
[2025-01-26T04:57:44.270Z] Success: Data returned. state=uttarpradesh, lgdcode=122029, khasra_no=505, totalKhasraCount=639
[2025-01-26T04:57:44.428Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=12, totalKhasraCount=640
[2025-01-26T04:57:44.547Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=11, totalKhasraCount=641
[2025-01-26T04:57:44.680Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=13, totalKhasraCount=642
[2025-01-26T04:57:44.792Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=550, totalKhasraCount=643
[2025-01-26T04:57:44.910Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=174, totalKhasraCount=644
[2025-01-26T04:57:45.056Z] Success: Data returned. state=uttarpradesh, lgdcode=12281001, khasra_no=206, totalKhasraCount=645
[2025-01-26T04:57:45.240Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=21, totalKhasraCount=647
[2025-01-26T04:57:45.371Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=622/1, totalKhasraCount=649
[2025-01-26T04:57:45.508Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=462, totalKhasraCount=651
[2025-01-26T04:57:45.643Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=493, totalKhasraCount=653
[2025-01-26T04:57:45.774Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=993, totalKhasraCount=655
[2025-01-26T04:57:45.912Z] Success: Data returned. state=uttarpradesh, lgdcode=217718, khasra_no=884, totalKhasraCount=657
[2025-01-26T05:31:59.606Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=66, totalKhasraCount=658
[2025-01-26T05:31:59.784Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=64, totalKhasraCount=659
[2025-01-26T05:31:59.894Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=65, totalKhasraCount=660
[2025-01-26T05:32:00.283Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=15, totalKhasraCount=661
[2025-01-26T05:32:00.406Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=14, totalKhasraCount=662
[2025-01-26T05:32:00.520Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=1, totalKhasraCount=663
[2025-01-26T05:32:00.632Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=2, totalKhasraCount=664
[2025-01-26T05:32:00.756Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=3, totalKhasraCount=665
[2025-01-26T05:32:00.875Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=4, totalKhasraCount=666
[2025-01-26T05:32:00.997Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=5, totalKhasraCount=667
[2025-01-26T05:32:01.102Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=6, totalKhasraCount=668
[2025-01-26T05:32:01.213Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=7, totalKhasraCount=669
[2025-01-26T05:32:01.350Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=8, totalKhasraCount=670
[2025-01-26T05:32:01.481Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=9, totalKhasraCount=671
[2025-01-26T05:32:01.632Z] Success: Data returned. state=uttarpradesh, lgdcode=217235, khasra_no=10, totalKhasraCount=672
[2025-01-26T05:46:17.386Z] Success: Data returned. state=uttarpradesh, lgdcode=217850, khasra_no=385, totalKhasraCount=673
[2025-01-26T05:46:17.557Z] Success: Data returned. state=uttarpradesh, lgdcode=217850, khasra_no=386, totalKhasraCount=674
[2025-01-26T05:46:17.691Z] Success: Data returned. state=uttarpradesh, lgdcode=217850, khasra_no=387, totalKhasraCount=675
[2025-01-26T05:46:17.802Z] Success: Data returned. state=uttarpradesh, lgdcode=217850, khasra_no=406, totalKhasraCount=676
[2025-01-26T05:46:17.934Z] Success: Data returned. state=uttarpradesh, lgdcode=217683, khasra_no=378, totalKhasraCount=677
[2025-01-26T05:46:18.053Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=51, totalKhasraCount=678
[2025-01-26T05:46:18.164Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=1, totalKhasraCount=679
[2025-01-26T05:46:18.279Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=2, totalKhasraCount=680
[2025-01-26T05:46:18.380Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=3, totalKhasraCount=681
[2025-01-26T05:46:18.481Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=4, totalKhasraCount=682
[2025-01-26T05:46:18.593Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=5, totalKhasraCount=683
[2025-01-26T05:46:18.709Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=6, totalKhasraCount=684
[2025-01-26T05:46:18.837Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=7, totalKhasraCount=685
[2025-01-26T05:46:18.950Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=8, totalKhasraCount=686
[2025-01-26T05:46:19.051Z] Success: Data returned. state=uttarpradesh, lgdcode=217679, khasra_no=9, totalKhasraCount=687
[2025-01-26T05:53:00.168Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=571, totalKhasraCount=688
[2025-01-26T05:53:00.340Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=424/1, totalKhasraCount=689
[2025-01-26T05:53:00.465Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=77, totalKhasraCount=690
[2025-01-26T05:53:00.586Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=76, totalKhasraCount=691
[2025-01-26T05:53:00.718Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=288, totalKhasraCount=692
[2025-01-26T05:53:00.839Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=457, totalKhasraCount=693
[2025-01-26T05:53:00.947Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=570, totalKhasraCount=694
[2025-01-26T05:53:01.063Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=30, totalKhasraCount=695
[2025-01-26T05:53:01.188Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=Blank Khasra/14616, totalKhasraCount=696
[2025-01-26T05:53:01.333Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=474, totalKhasraCount=697
[2025-01-26T05:53:01.469Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=1, totalKhasraCount=698
[2025-01-26T05:53:01.620Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=144, totalKhasraCount=699
[2025-01-26T05:53:01.757Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=626, totalKhasraCount=700
[2025-01-26T05:53:01.891Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=191, totalKhasraCount=701
[2025-01-26T05:53:02.040Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=433, totalKhasraCount=702
[2025-01-26T05:56:19.744Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=571, totalKhasraCount=703
[2025-01-26T05:56:19.932Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=424/1, totalKhasraCount=704
[2025-01-26T05:56:20.064Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=77, totalKhasraCount=705
[2025-01-26T05:56:20.182Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=76, totalKhasraCount=706
[2025-01-26T05:56:20.312Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=288, totalKhasraCount=707
[2025-01-26T05:56:20.427Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=457, totalKhasraCount=708
[2025-01-26T05:56:20.565Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=570, totalKhasraCount=709
[2025-01-26T05:56:20.681Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=30, totalKhasraCount=710
[2025-01-26T05:56:20.802Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=Blank Khasra/14616, totalKhasraCount=711
[2025-01-26T05:56:20.916Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=474, totalKhasraCount=712
[2025-01-26T05:56:21.040Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=1, totalKhasraCount=713
[2025-01-26T05:56:21.154Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=144, totalKhasraCount=714
[2025-01-26T05:56:21.263Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=626, totalKhasraCount=715
[2025-01-26T05:56:21.378Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=191, totalKhasraCount=716
[2025-01-26T05:56:21.492Z] Success: Data returned. state=uttarpradesh, lgdcode=218469, khasra_no=433, totalKhasraCount=717
[2025-01-26T06:08:24.691Z] Success: Data returned. state=uttarpradesh, lgdcode=121689, khasra_no=398, totalKhasraCount=718
[2025-01-26T06:08:24.870Z] Success: Data returned. state=uttarpradesh, lgdcode=121689, khasra_no=411, totalKhasraCount=719
[2025-01-26T06:08:24.988Z] Success: Data returned. state=uttarpradesh, lgdcode=217501, khasra_no=115, totalKhasraCount=720
[2025-01-26T06:08:25.120Z] Success: Data returned. state=uttarpradesh, lgdcode=217501, khasra_no=116, totalKhasraCount=721
[2025-01-26T06:08:25.249Z] Success: Data returned. state=uttarpradesh, lgdcode=217501, khasra_no=65, totalKhasraCount=722
[2025-01-26T06:08:25.376Z] Success: Data returned. state=uttarpradesh, lgdcode=217501, khasra_no=77, totalKhasraCount=723
[2025-01-26T06:08:25.516Z] Success: Data returned. state=uttarpradesh, lgdcode=121689, khasra_no=391, totalKhasraCount=724
[2025-01-26T06:08:25.628Z] Success: Data returned. state=uttarpradesh, lgdcode=121689, khasra_no=373, totalKhasraCount=725
[2025-01-26T06:08:25.745Z] Success: Data returned. state=uttarpradesh, lgdcode=217498, khasra_no=61, totalKhasraCount=726
[2025-01-26T06:08:25.862Z] Success: Data returned. state=uttarpradesh, lgdcode=217498, khasra_no=158, totalKhasraCount=727
[2025-01-26T06:08:25.970Z] Success: Data returned. state=uttarpradesh, lgdcode=217498, khasra_no=71, totalKhasraCount=728
[2025-01-26T06:08:26.088Z] Success: Data returned. state=uttarpradesh, lgdcode=217498, khasra_no=73, totalKhasraCount=729
[2025-01-26T06:08:26.220Z] Success: Data returned. state=uttarpradesh, lgdcode=217498, khasra_no=77, totalKhasraCount=730
[2025-01-26T06:08:26.327Z] Success: Data returned. state=uttarpradesh, lgdcode=217498, khasra_no=65, totalKhasraCount=731
[2025-01-26T06:08:26.437Z] Success: Data returned. state=uttarpradesh, lgdcode=217498, khasra_no=115, totalKhasraCount=732
[2025-01-26T06:15:15.749Z] Success: Data returned. state=uttarpradesh, lgdcode=217102, khasra_no=109, totalKhasraCount=733
[2025-01-26T06:15:15.914Z] Success: Data returned. state=uttarpradesh, lgdcode=217102, khasra_no=24, totalKhasraCount=734
[2025-01-26T06:15:16.036Z] Success: Data returned. state=uttarpradesh, lgdcode=217102, khasra_no=145, totalKhasraCount=735
[2025-01-26T06:15:16.152Z] Success: Data returned. state=uttarpradesh, lgdcode=217102, khasra_no=144, totalKhasraCount=736
[2025-01-26T06:15:16.260Z] Success: Data returned. state=uttarpradesh, lgdcode=112562, khasra_no=337, totalKhasraCount=737
[2025-01-26T06:15:16.374Z] Success: Data returned. state=uttarpradesh, lgdcode=112562, khasra_no=534, totalKhasraCount=738
[2025-01-26T06:15:16.487Z] Success: Data returned. state=uttarpradesh, lgdcode=112562, khasra_no=336, totalKhasraCount=739
[2025-01-26T06:15:16.601Z] Success: Data returned. state=uttarpradesh, lgdcode=112562, khasra_no=109, totalKhasraCount=740
[2025-01-26T06:15:16.722Z] Success: Data returned. state=uttarpradesh, lgdcode=112562, khasra_no=145, totalKhasraCount=741
[2025-01-26T06:15:16.839Z] Success: Data returned. state=uttarpradesh, lgdcode=216936, khasra_no=750, totalKhasraCount=742
[2025-01-26T06:15:16.962Z] Success: Data returned. state=uttarpradesh, lgdcode=216936, khasra_no=935, totalKhasraCount=743
[2025-01-26T06:15:17.061Z] Success: Data returned. state=uttarpradesh, lgdcode=216936, khasra_no=615, totalKhasraCount=744
[2025-01-26T06:15:17.155Z] Success: Data returned. state=uttarpradesh, lgdcode=216936, khasra_no=756, totalKhasraCount=745
[2025-01-26T06:15:17.262Z] Success: Data returned. state=uttarpradesh, lgdcode=216936, khasra_no=714, totalKhasraCount=746
